,AAPL,MSFT,GOOGL,AMZN,TSLA,META,NVDA,JPM,JNJ,PG
2022-09-09,257.8905130277395,318.45014743809713,56.60699970158579,252.43817446425936,221.47906909624047,82.680380358596,117.26136511000706,144.09039917828477,147.86919612513051,64.20025046504809
2022-09-10,252.06837257571817,318.42231914040974,57.870470966088774,253.81431873663743,223.1581230515826,82.60162151500217,116.18752143573658,143.37140386610875,146.9010086262798,62.87982958987044
2022-09-11,260.9201856032668,312.63528075524295,58.77068888526812,259.53313640614095,222.84261175940975,80.21371319915875,114.46440831049321,142.060507530495,149.72446698226247,62.5931177544109
2022-09-12,258.15360800657555,309.4516985561889,61.40850759793593,261.41214159098587,232.79688151941164,77.1838904908584,114.33523559060716,140.04373531579697,145.5826511579765,60.427029097300874
2022-09-13,251.40064255445543,303.8152339899087,60.7929650322601,266.4585318698805,236.54529951135436,77.49708266678823,111.8035891114264,141.22488446946053,145.966691138948,59.772930312363734
2022-09-14,249.67510138554036,302.3628886563495,61.772450559586524,265.5208084797676,231.95889294174694,76.97229405971107,109.6802655976452,145.11641139781216,143.75863533925113,59.7790052196979
2022-09-15,258.9764333421282,312.72067225213345,60.6460116514502,272.52730620906937,232.2029191389896,77.2700564585849,108.59877791796143,148.9877679163081,135.49748623651612,58.78773005637515
2022-09-16,259.9700045709637,305.36785575638,58.606434208621344,275.1311656040041,228.62992130236813,77.31092799650683,109.18312992877138,145.71546800648824,134.02019223421576,58.18232991891433
2022-09-17,255.35081073847795,294.94795059388576,56.052734867117714,276.59939972976895,227.2597384656144,75.84394489901239,113.28383294132311,149.2254194007658,133.80688820680913,56.5128262267184
2022-09-18,248.41148201297727,302.76736280329834,56.44000938799472,269.8593436684117,223.09904084853704,75.66930688208055,112.66719666536969,148.70993520092225,133.26672631090722,56.4660414050745
2022-09-19,247.33836009941643,302.4538903201227,56.715203496864206,270.8854459849854,232.20406049027645,73.82355952460323,113.70216117877172,150.51961917247672,133.92753994212933,57.68181732012097
2022-09-20,237.4865701985908,298.52652941827967,56.22782512647699,266.6165995233561,230.0569771891193,75.73412938167795,110.16154936575852,148.04998589016193,133.3390216439082,56.569148474017645
2022-09-21,230.4838086088049,304.4969390122997,54.21321419639065,262.9262149917116,233.12286218484658,73.91413335792133,112.20965498459607,148.30150206209973,133.53150531433778,55.78383224372726
2022-09-22,237.03246556959573,301.570007457049,53.297516385806595,258.40607515184445,232.0418889343341,73.48403855218848,108.61059002413542,149.33135954450265,134.07185345338368,56.2949618553108
2022-09-23,244.09758362778234,312.4443080333137,53.23850498127456,252.5806034003269,226.67430617834546,71.94621484518767,110.05079714844771,145.07576510228597,134.09881501986268,57.739382645482934
2022-09-24,244.32030100540757,317.9634534363403,54.10377265279855,262.8710002531599,227.15934169665636,72.65241672001781,110.0736359024526,146.49976748021842,133.71054439156532,56.19208336405076
2022-09-25,242.18932607304603,315.5813390238298,54.20086466753467,271.0728082051439,229.1419465854856,72.27847049985108,109.86534290798117,150.66039865612072,131.34886707389407,55.87990860763316
2022-09-26,242.38258652313334,329.1188271740173,54.51092949546604,282.46530400328004,232.01660385127965,71.5276388415138,109.23971197144857,150.6373576904559,132.74414024687516,56.19323100428402
2022-09-27,253.90539065638157,326.70816344481,54.15930230661053,276.88515770758346,220.25571657127392,72.70964930151648,106.38915576306522,154.80821528996128,132.20019699310274,56.138137974739784
2022-09-28,257.29591216669974,331.4811891901442,56.046181306593475,276.87119143884905,213.80973491458124,72.90895623126225,103.50868419124936,154.72693123351434,131.2501690050899,53.37985324650787
2022-09-29,262.44957807239007,334.1154026955317,55.12808599172906,269.84553053163194,217.38559677428344,73.71875618098042,105.01193222583895,157.4252427076571,132.56624830444082,53.6792294475471
2022-09-30,262.0437944578196,343.2466114055036,54.29439114836743,265.54111189432365,213.84227919536184,72.39065245007481,105.24201623709024,150.79331380446675,133.32742863394077,55.36731067684177
2022-10-01,262.4534522933638,355.0759792629645,53.70478400833774,260.37429754355674,214.4686044398051,70.26251778790827,104.67033824001366,157.52816655084655,131.60880904133217,55.698296008491326
2022-10-02,266.02271052496513,356.7044998865844,54.2562324166456,266.45297297846383,209.24251869689903,70.24174588079224,105.59402841610193,163.02203156246298,134.7969207149639,54.61082454897121
2022-10-03,267.18838350434714,351.6715002107094,53.21177924474288,265.0967267163654,211.89890724599985,69.82686368355326,105.9539648004503,162.744084619712,131.9847786484373,53.97105998912501
2022-10-04,257.2999139980602,354.5863192847699,53.280386982968054,270.75881806825555,216.22056810419107,70.69537331504422,104.36277328149573,156.3787928881476,129.0526447528606,55.84530023285227
2022-10-05,263.0659741484257,350.25133832152824,53.48962632129236,274.743921199941,219.9347379802605,70.7056690631474,109.39495295321744,156.74617978789138,130.55552856922233,57.08349816303671
2022-10-06,260.5506200185485,364.10209716823806,52.79455827166938,287.9438837342893,224.96440466220102,71.03205140381054,111.59783281892192,152.33478161138197,135.3452535702742,57.96930419446782
2022-10-07,271.4338674296839,366.71825321057054,53.10077434585093,280.9513323175519,232.62779313076922,68.79411249766575,112.16196719652363,153.33755776680925,134.3464979648163,58.501463808628486
2022-10-08,276.4320475926675,364.485706085638,52.087809981804774,287.4851989788503,228.07410564117234,71.21003338873913,111.12259371090299,154.77733390474802,135.42375478096457,57.81086924893376
2022-10-09,277.47166627961565,365.7923200140872,50.85077089454192,294.8892191849676,224.14417487840572,71.26180121324543,113.19264337437737,152.08589462308393,132.37056913539075,57.539626570499095
2022-10-10,280.15277163827824,356.25097694791594,50.85673081899273,290.05535594398594,227.8936087885444,72.29683873987285,111.67716307872738,155.3071392667926,129.6789130909767,57.451726477982085
2022-10-11,279.95562952824656,348.57708680254444,49.19456038598058,295.56740939855166,233.5401682041783,71.2290585525453,109.63633603398247,158.2159700866334,132.41650484148226,58.1031556256956
2022-10-12,277.3523151799325,356.36925207636443,46.94812063820495,298.26394317191193,231.08586147181526,71.59825721645772,113.20380134364434,161.6792259779693,133.73091271535304,59.9515477424753
2022-10-13,278.38463789906416,352.6621335415865,47.257519396253436,297.32822930912,227.5205219501973,69.8055392868504,113.69820890930598,162.14261417998804,137.041719218746,61.513164923253335
2022-10-14,283.55480174195776,345.0874918562032,48.303726280713754,292.48403000159084,224.31541001835637,70.29679575763518,112.06888599240997,157.6798216659111,140.42690975356948,59.95793444295985
2022-10-15,281.5888047478766,348.2226836494177,47.98384836775469,287.94718385611884,216.91062091454063,69.88093877422375,111.97706679989184,160.4084801680921,134.97542420135233,60.1049279472283
2022-10-16,278.03006216318965,356.9709442126779,47.3349323134569,299.4492625398677,210.78738919781554,69.91533675147006,113.92790886753399,159.89887491350675,131.29043757600334,61.03537795422076
2022-10-17,275.8409699254446,363.17914249269603,48.246524581780456,300.79922959902245,205.03947396177816,70.92971769797236,115.59892016304967,155.48354009765455,131.71836553772243,61.91582850335231
2022-10-18,281.013778056285,371.2272236605929,47.25819789049945,305.79051654546987,203.37684011231653,69.31961766026645,118.07874498128216,159.33633791989416,127.35639862627484,61.2569109487443
2022-10-19,289.84499891213494,366.6166212144055,45.89640823469973,301.61383213967014,204.41525084742582,68.24794828092007,115.44016669330617,166.50107101755444,124.3128752972719,64.7925354532296
2022-10-20,292.999355187377,355.9194071464104,46.43666100257562,296.6483866882154,206.3939988951585,68.80079097723858,117.43132384282107,167.19565471754444,127.62576113870996,63.543990142426985
2022-10-21,296.87121667788637,365.74593365782783,46.52293461269574,302.72772187298864,204.59770219282566,71.77810941462502,117.27204746308229,174.56891417187376,126.64733616066826,62.07671122049026
2022-10-22,293.6731537422812,364.57821240957463,47.545663287842366,295.32839523916067,202.54148169635002,71.92638872520891,117.52375803891307,175.7448546050892,128.4127158839372,62.25442603025094
2022-10-23,298.65321522020895,362.81513715561016,45.638750068053604,292.30172402845744,202.9401285519415,72.82757620633507,120.45063176662295,174.61384986775448,128.58357775481053,64.93898278501331
2022-10-24,302.604553725328,372.4588686047885,44.20002597101145,292.3472350699106,197.00951403350842,72.79942841014525,122.50370872224309,172.38704861889343,126.91640574066363,64.16545152948639
2022-10-25,298.8584586046294,377.778560501277,44.0954585821432,293.14914994440215,200.3126669109211,75.66090181524889,123.63387235237384,177.89763788842907,122.59099915621901,63.77996259181297
2022-10-26,287.95270015418794,381.9515094155776,44.47542457630287,292.3261150885668,205.89825581636688,73.35219964912326,118.90396443581217,175.77954591712265,122.80651007536412,65.14773027413176
2022-10-27,280.0165681348719,399.1029077792113,45.28939740256175,294.7043749104498,203.99921964406275,73.30386349679155,118.40031399449393,178.2430544527688,126.46220290420945,65.29674052201233
2022-10-28,275.6370785990675,395.9580168822725,45.553276915043426,299.1752403949217,202.28745383973245,70.95251183957986,116.55124619691277,176.5886379841807,125.2540135142574,64.90735317834375
2022-10-29,281.7492579095616,403.19169968549085,45.752606892386396,304.1744044554161,207.248986621749,67.20344432726745,118.08496707179589,174.88732736751314,125.36882024077951,65.63537501652426
2022-10-30,291.2652458551232,404.5896232698336,45.43918070104957,298.8376358480319,207.35088726368016,67.28175852744506,120.63974519413262,178.40983137581122,121.63231326080793,66.09954787040861
2022-10-31,289.8342915658222,407.10558809847504,46.87656069252265,296.76441646247645,209.9042220847163,67.51095309362654,120.23233125017794,177.50233537247829,119.69545057997625,67.54157394918252
2022-11-01,287.4722591490773,420.00726269569356,46.01416492458557,303.79817712151294,209.8801460364581,67.18311383880203,118.64784457617112,176.06375604109417,120.38073595742738,69.46725009398935
2022-11-02,288.885904416916,425.81421489136636,46.28291924409824,310.10596703609593,216.51543922024032,67.04139167912415,122.24384265127783,179.9980128889526,122.30042836164706,70.12657479099224
2022-11-03,289.24258616136444,431.2001282617599,45.4187195762517,302.3902577780387,219.43039964308443,71.21505617313053,121.20084166372651,186.2407956993519,123.9164645244617,70.63736065932768
2022-11-04,294.8082353075719,441.21043806652546,45.84240174835678,303.914761297928,222.23898181197805,71.32629417630574,118.262452863309,189.3811967545764,119.10730862953655,71.02661466472611
2022-11-05,292.4381106731715,439.23489412402046,44.957298871709405,292.1957005214001,225.15166211369774,72.10080410424132,116.06539436913665,187.3152011433757,117.61612528685627,71.79609362613888
2022-11-06,297.90053437999114,431.8856383498406,45.56177504047967,291.48936493892666,223.05962774704324,71.27875200217896,114.61947841537919,185.29161834183196,115.25232480137561,71.98899392290954
2022-11-07,297.180626324801,422.35419061448385,45.74797030444642,302.6282248585543,220.8972989842149,71.65399961471675,112.55941817090047,185.48024453634457,114.36599703982505,72.04345419700684
2022-11-08,302.3330945958311,405.0232793339721,47.38581392938355,298.1988087563703,224.19209658868684,71.38614101199833,114.3165296542192,186.7823902074428,114.08089848935191,73.80910909488449
2022-11-09,301.36955119953495,420.22005072283673,47.31282802201777,292.9355668969395,225.20540190400285,70.80904174781793,109.52698525888478,183.31659101011013,116.54250779172666,76.26497013149165
2022-11-10,297.7288273306606,412.7350517832309,47.731324062396425,297.0412301181928,220.11570592505475,73.36309212242685,107.18957754635024,185.71899727777682,117.54040486827842,74.25739053586516
2022-11-11,308.9050593368146,410.3798692496879,47.053128969065256,288.4405581842787,227.97429106879352,75.39162962907339,106.91259518702296,186.37287480877796,121.03287011189343,74.11392886439265
2022-11-12,316.8001694372859,408.07891274819235,46.738874308988535,284.09936978103525,233.3616983113452,75.84397928538257,107.38798420226001,180.13644938225102,119.75973537467831,73.11583037278238
2022-11-13,306.413855320088,410.5630704966481,46.82988039457454,287.20280537792,234.205462070327,72.43219560359978,111.12308313466971,176.27707307980793,116.29946669688303,72.59918384652418
2022-11-14,302.824530550226,417.7165115179639,45.43202313717477,284.0167669639774,233.12613777976824,71.61960716897144,114.99937732370978,174.2102160579278,119.40646632390911,73.16863082160748
2022-11-15,309.9188192279327,425.8418573419644,44.03101551556622,282.503317229489,234.06159652758575,75.446865186825,111.77635254146877,173.839207789116,120.8203171932446,74.2422442735482
2022-11-16,303.38247534580165,421.9171425400812,44.445498893804725,286.6987290277,236.69518018243073,75.53971279351899,107.25347844973915,180.4577201602848,119.22773991706424,74.22181169244139
2022-11-17,307.57052365961005,420.3290164735819,44.379702119273254,289.6849846388489,227.45581985040528,77.25351360757715,106.92668405352634,182.09459567982088,120.17420794017588,71.41664818196529
2022-11-18,312.252231052016,422.75649721036854,43.86904397507792,291.67742883848996,236.2910021291925,79.6953109562302,105.5079382262902,179.28881494118406,122.33722632136994,69.80403566789337
2022-11-19,308.51745262536025,421.10930966151125,43.193882691854064,290.0455960801312,233.59413370715106,80.33606422665402,102.90533522806295,179.89333723418528,122.91021946382328,70.93290366801845
2022-11-20,308.24829634020057,434.69315107379515,42.545593741707684,292.1750404907284,233.43541906439756,79.08825002012438,102.73612605924548,178.77717516589558,121.23712171434718,67.19535445249207
2022-11-21,295.4906401348215,440.58116854628287,42.598781388310904,291.81260382210274,233.69905940132062,75.15285907156434,103.24462000433242,179.91682729151592,120.06275933298677,68.47068261990309
2022-11-22,304.87833955037735,447.87370260554917,43.00456590253695,294.59418035815366,243.1755430975278,75.84481513468371,101.61496383372464,182.2105553381604,120.70434839873775,69.3486507407713
2022-11-23,304.11466104189367,454.77670528607206,41.26762991167429,292.0944208659419,243.85461506877857,74.7166698860416,100.23705103996976,186.940649409366,121.30933515175536,71.29774836426046
2022-11-24,309.0795684857861,466.37840488259883,42.28767179721716,290.9260657047981,251.79193590144862,74.90611924647497,98.62355084518306,187.42860556126587,124.37196095511267,71.25063437247302
2022-11-25,313.53322094929877,469.48985177859157,43.54808916331507,285.1950700385725,254.78561339226388,73.0901814504775,97.70245528023533,193.71500457166877,124.06183166480992,68.34402252059236
2022-11-26,322.6565849971842,457.860828417573,41.669750488706924,284.5761776244791,250.3144447850496,72.5618099131127,98.71806556758263,197.97953898793122,121.70160888188018,68.6876449152792
2022-11-27,320.96063341583573,460.61569012537456,42.4158591335749,280.04088025925034,250.67471598971412,72.59456993905161,96.74186571945668,195.71319924944643,127.80356079166229,70.50758216832064
2022-11-28,322.2607914372373,455.12263758618593,43.40817413928098,273.4950279060798,250.24198951792846,73.02411341574256,95.35695151550941,204.23697467657547,128.9542563780156,72.03364973610593
2022-11-29,326.1560437901247,449.9957359977657,43.53181800026073,274.4073416303302,244.89831346638343,71.47565594487466,94.50663459424231,206.56428117893225,131.28647377957145,71.27085461746125
2022-11-30,332.40504961304566,454.9910452633368,42.43662134681042,275.8036281265593,246.2499199808283,73.07083139325402,94.45685152220778,203.45280810818588,132.95978936810238,71.35468900918883
2022-12-01,340.8823897620462,466.9917710817299,43.21273234832017,280.4002574019628,246.6178075585578,72.39813246215124,95.02047678856772,209.9738700466072,133.69187151196388,70.63835232909537
2022-12-02,338.6675642655987,468.6556653781909,43.10488415139945,278.59002693027134,249.52243020261318,69.94311169402772,99.00581214414089,219.47744447246848,133.22337903782335,69.44532431165163
2022-12-03,334.1178087365328,471.95170230720237,43.588865869521264,280.823056631459,250.90599180636494,69.58839740401837,100.60343924918043,220.43558851635783,125.77262960834824,70.68970448898375
2022-12-04,342.92475294440015,488.58686475738006,45.59425122065013,284.2820941645309,247.9032557623563,69.6357425192638,102.01513658363646,218.42159016840296,122.45762796743608,69.15865304084005
2022-12-05,330.0288485544097,492.9058862045472,46.05645918427932,287.3032242242245,251.53997729647466,69.89895341161032,101.66532356170123,217.57823296161598,123.00215716381972,67.80714048226204
2022-12-06,339.3158873267338,519.2357576512863,45.28160752213122,283.00794016226183,248.8935318960392,71.86455605516383,99.68892740991068,220.7132133160759,116.42956182553154,66.21131752566318
2022-12-07,338.38871458142984,528.1416672324683,44.92401798350115,283.5717583556689,233.32635955750828,71.76273018248258,98.49183264416784,226.78238197072386,116.03240756423209,64.11517157636948
2022-12-08,338.43456481524197,510.7129608179243,44.201702276419574,285.83523646080283,232.58403365316352,71.6167587715908,97.02356761652663,230.1069085336544,117.58532717825636,64.13199818375956
2022-12-09,333.989801316982,516.9777880880869,44.53595260862293,286.2473457801403,230.0489552015084,70.0578699074693,97.68855410014658,231.02743250948367,119.76111692951767,65.6555375131073
2022-12-10,333.3962212973777,521.8114530386091,43.87391864410868,274.4867659669775,231.6714094398091,71.09012781551712,94.57812690462634,238.15700313470074,121.47531733821894,65.6015749252462
2022-12-11,341.9795205252525,536.0203998379407,43.41571943421787,274.3773157100489,241.2122634752678,71.49247073469722,95.44509151049297,237.5209568135603,124.03834798717038,63.653395345987896
2022-12-12,348.3033258235334,544.9647744783516,42.276796519955994,286.6449302567862,252.10856044547137,70.96810257265149,95.35650636611514,242.4735814817845,128.34522568253684,64.56549606030475
2022-12-13,352.5536386670251,544.6375467958421,42.07534604982747,286.005794975079,252.54088829019148,68.2481114301607,96.79392483506463,241.70345524568265,131.66867054465686,66.86705924412645
2022-12-14,353.786783421459,531.5411866904082,42.225075049602836,281.9203414695713,248.53588814582386,69.9922293577196,95.58683213385292,243.83113371619012,132.59378585711815,66.27460698802918
2022-12-15,343.85866856705456,528.3067233898438,39.99390623391452,283.76368322995955,251.17230310766047,68.4875333011964,93.792240102295,243.61388831443404,132.39624915128684,65.61470406858781
2022-12-16,337.2603712097156,519.2626851270205,40.010202993129404,285.86393635154553,249.70451911581426,67.56463881732297,92.90019886770172,243.44186272651785,132.74627552610093,66.25887659349884
2022-12-17,334.4668695903387,512.6045117496689,39.99526892414922,293.03764750484436,251.64001807230025,67.99160367157327,92.05814522369221,241.7089597109323,132.11631676958763,68.5063263509222
2022-12-18,337.41861891898304,518.2376929302728,39.40185253483093,286.5474852552459,248.63490792963225,66.44144792397805,93.50535095753592,248.15902280606835,135.07269100535336,68.0607091125792
2022-12-19,338.3551502673091,536.374469539616,40.96172703827205,290.24762054830416,249.70892081730332,64.33856826475322,95.18920960626696,245.30767659102284,136.98798256285227,66.23671806760468
2022-12-20,345.27371586608893,542.7536424036846,41.92958779571099,294.1949077728948,245.88649671519175,61.434070291067414,99.0349752263977,241.51677892330605,136.20666364378906,66.9287874458988
2022-12-21,349.42297788234674,530.6891255902067,41.130191481036015,293.90572640399455,251.45688721019454,62.07332513356766,98.50318561507098,251.50941654734734,139.8040723010365,68.10179502539066
2022-12-22,350.3974286864509,534.493751924066,41.76187787827875,296.0146323995853,249.18519496937208,61.49212199919642,91.90465584738831,257.59453647257715,139.42709941451085,68.26355377347583
2022-12-23,366.618762369902,547.9360301125444,42.88634914801605,302.469733110132,252.3794099025366,65.06537293018965,90.58240060541945,246.05872316410748,136.82189337752334,67.55189665124027
2022-12-24,371.47790681446304,542.9055921968619,43.13650508417044,308.5575344924776,246.44509123756745,64.18203288047964,90.91523961485332,242.29809496327974,136.60525525650823,68.85869218523678
2022-12-25,368.9468607966616,541.2234461122598,43.495061771493006,302.2791018856255,249.8391648133865,62.944177133764825,92.29333801486905,233.26809743935434,134.40030907556985,69.75352646260585
2022-12-26,382.604533905317,541.4853563326608,43.847291192022894,306.7735069369319,245.479354340172,62.14248715000881,93.03979648595879,228.08006866403645,136.76710042653102,68.80702776769154
2022-12-27,393.397819470349,533.282083852408,42.07557551346483,306.9861216499434,246.45599132244388,62.39659031318375,92.23809474521205,213.37019151063234,134.76378486704417,68.81562698473498
2022-12-28,408.9931943610422,539.655152068284,41.7693477000857,307.6083176520723,251.7207517744811,61.866521126595536,95.36695951394644,211.5161694479364,134.3228166333653,66.99052280107584
2022-12-29,409.91164468169865,539.2644968669001,41.56024779515518,308.2747875822783,251.3775377962283,62.60255504797983,93.76645827912381,206.6073531418484,136.87050865262623,67.7653113273262
2022-12-30,418.21266138179567,544.0198709202983,42.74897505807016,307.56939385856055,246.294763083443,61.48309271554892,93.14092794008211,206.4787047813597,135.2489564128581,67.5221621390341
2022-12-31,407.1166787834597,535.1153440729338,43.177952812143815,314.9834556420007,248.36715657907348,59.70499922293674,91.11368657758611,199.8580286553246,136.2684814524398,66.94329279640468
2023-01-01,412.6237203523664,529.8252110275886,42.98586539332122,315.3728299430189,244.5228801011303,57.41493643437485,90.99660585801932,199.64853104184138,133.78642007445615,66.87535924910867
2023-01-02,412.0865727808682,537.2210572441169,42.91075323910724,308.50801330632487,242.2897181776567,54.67009406680439,93.92229374856042,198.07067899758619,134.26353097007996,66.95592230531294
2023-01-03,401.07094745902356,534.2336998757456,43.802995448401326,305.56258622434734,243.47596379044475,53.869609535512986,94.00650852330065,203.96303300535195,135.90175527022942,68.19588363073137
2023-01-04,408.48228708829043,552.6557879425053,43.75426918074966,306.515685301265,250.3427453030552,53.493394125813815,93.80849953720052,210.42907145946666,136.0209608419878,69.162472819776
2023-01-05,394.65322584482175,550.4206248787383,43.160298402950616,314.3000225784341,251.30691008213446,52.80722782826892,90.65373157008065,214.5065794035904,136.1921078923694,69.07872994143511
2023-01-06,378.4173483183171,552.9466450179385,42.88530002029066,319.04642904722226,251.6442363549037,54.07911123061699,89.87385283243253,213.62826842350245,137.4866874840179,70.15996967586152
2023-01-07,379.7931106048103,563.7903390423835,43.686258775988904,314.2605558321592,255.51565375761433,55.564618154991116,91.90944687799299,222.1302786098114,136.91479543257626,70.86718029236323
2023-01-08,384.4609605202663,549.1846509538623,44.22320548218177,329.5662211548501,256.29392546389954,55.37296771386183,91.70359016466236,216.22585801752336,139.36216257888674,70.36940954382139
2023-01-09,392.5882834173178,528.696328861165,44.33882514902015,333.08133509049594,259.75778724331684,53.39486053898764,91.14605232503648,209.6895099838666,143.5026587018775,70.17963994459414
2023-01-10,399.44021036537055,510.85610233803317,44.54243930668763,342.0993133256234,265.84188353866875,52.62563090642517,93.15184090981765,208.80911008976236,141.34370999519203,69.98775940159034
2023-01-11,412.1338186190244,522.2876833307545,44.0865195432963,342.1585483723599,264.854939169371,51.94480935863581,92.81922820262523,218.23911813169866,146.1969901651697,70.71085987612332
2023-01-12,419.42146077544066,517.9529918141616,43.89242640850055,345.98542067547197,247.54098376300652,51.220885385469316,95.23104372918887,218.45065997116575,145.88470131232992,70.30022275381715
2023-01-13,419.2630377258604,544.2826361798677,43.312768036112125,352.3542580550616,241.9971330295194,50.46035672055714,93.07935627730303,217.7804591037937,151.74536983125452,69.74563056565498
2023-01-14,418.8395845233435,541.1793827513211,43.02186996427869,361.76376443985384,247.42611398536033,49.75118385037291,94.17747304960999,211.54213687565726,151.55098209379486,72.47172607449744
2023-01-15,416.6425936530962,543.1389236415985,44.172788589747185,370.56107551377613,247.9378187795491,49.32152077110432,97.43661147381364,215.0440247141429,153.75142206790824,74.15331182318246
2023-01-16,419.0945387204217,560.3587555124765,43.36079370455253,378.1115254818623,246.4313996014956,48.67666922071455,99.78656552865269,219.60702972729214,156.21023929521326,73.23442772889209
2023-01-17,410.3528902561156,584.8981466101075,42.70550034843645,376.68825233758434,252.1555378309734,48.84017442482273,96.35054549028851,223.64854517800714,155.32811775590568,74.0165459242385
2023-01-18,412.50010373993985,611.8673908215272,41.59100486960029,372.42740454592746,252.35633274510354,49.2330093727763,94.83693293536955,221.35747299561652,155.5436893062638,74.30779855313652
2023-01-19,412.20928708096557,629.7818000891499,40.27972788353587,374.66979609364176,241.94132627345934,48.40054937795426,94.27644913567794,218.11269501718792,160.12239711936775,74.95609843932618
2023-01-20,414.65871800001554,644.8393009977509,40.02241179206092,382.0750183859764,233.77988455509208,49.57331642580497,96.1721705850322,212.2611023580707,159.64203482459584,75.26486348458498
2023-01-21,417.42394467945223,654.3451651073422,39.522491588187535,381.31929397989614,235.0655911543257,48.74652268390526,93.85234866075739,212.1538298648776,158.34080564675267,77.12426543593234
2023-01-22,397.4383440955943,665.8232732576014,40.885411983208186,389.5579431032814,234.99792652836084,47.112352427901364,91.76029641990381,207.6649338974165,154.63809523460097,77.88647567955952
2023-01-23,388.570016658317,659.9842843226957,40.815560764423935,401.91195494939916,241.94548610350174,47.33675695739001,88.65585129371225,202.43921226635916,159.2018676103696,77.90567582770917
2023-01-24,387.0530606230636,648.9355300279047,41.8815444773266,396.02188362601095,239.23353384534838,46.609103672818286,86.93599721855225,200.3155775195429,158.22050413108974,79.57040037857219
2023-01-25,386.6659713026135,648.1298229055024,42.822699784905595,389.0107411394044,237.60413597682978,46.86026358293291,84.63462273485797,198.24588754161925,161.9993124749066,80.1514669767775
2023-01-26,388.8265744509758,646.1673825547502,42.76138199341303,387.4243966226895,233.3578762571886,44.65621416262161,87.15765800187484,196.00713930319856,160.518836622091,80.4448074234974
2023-01-27,391.58947635027,640.4375927619112,44.581285959019546,389.8436543111213,230.62782274489427,45.71214018027488,86.33258402067278,197.71232564072267,164.20399828773998,81.01970098506169
2023-01-28,403.9383447846427,649.1097673914776,45.03274423160051,386.1920301723083,221.74681164253747,46.457725069955394,87.48701128376817,198.29575837948667,167.3121572783629,80.96642753398626
2023-01-29,407.93842248782266,662.715241576696,46.463562792068906,396.46758216621487,219.29329602500013,45.16255396294549,87.67918316935857,197.31061932669746,166.9481238294014,81.01652843876671
2023-01-30,405.99247266919065,665.6074357897538,47.9322398949924,401.08328695736435,218.93281591947982,43.723521837278376,87.74922859903648,198.0334580356062,164.54355383627728,80.11141071693285
2023-01-31,393.0171603272007,685.8998212993569,48.505216233272115,402.0672037528534,218.40934766880457,45.068412725501815,86.76213857363068,194.27791287055695,162.23979250633522,78.85842453585013
2023-02-01,381.20001809233605,672.6721880048078,49.31612668821476,390.8202278615849,227.85598120102802,44.56492193121353,88.04409697143353,194.415685626128,159.93337709215567,77.1996011194503
2023-02-02,384.3270251202967,669.1058837226658,50.03876717698009,379.6374526681855,237.31083963844137,43.793910144370315,88.48999099557486,195.1122702527617,163.1931479244626,74.92659690000042
2023-02-03,392.9856218259217,659.4930963368882,48.99196088398843,380.87462454422416,234.8502820525088,41.755254202122806,88.75026857352569,189.4144767338853,164.13033561626764,73.42516766856086
2023-02-04,406.1822142635569,634.2560142087219,48.97010148011748,364.944151048389,225.12382047949257,41.28881974562021,87.76742325102309,192.72801991146525,160.64614938058187,73.05883426900758
2023-02-05,401.0237703467053,631.0971952943245,50.04452148702105,370.99132861631057,223.85737169211882,41.07529626611699,86.95970434855076,189.76399536889122,159.57536488841077,73.20958612484469
2023-02-06,398.27785174339397,629.5617449823978,51.70688834005971,370.61808820144864,225.52905934720852,41.66237380763629,87.94738638330281,189.9097843448045,159.13063623993364,72.86406702799188
2023-02-07,400.13460181189805,648.7795556225012,51.159259778783074,394.80508907939196,221.9289577265249,40.57697327272094,88.49590587724852,194.44199298569262,152.35827936586222,69.43318748255062
2023-02-08,416.90591276774853,659.2695446572089,51.6717489058866,415.802580728707,218.0860793120257,39.25777669286012,88.81388377244306,198.6030596625771,151.187237544502,71.32754176671416
2023-02-09,419.8195208876877,647.1608357635758,51.905261635834506,416.7129653638873,224.7201529343761,39.50385056693311,87.55081391336721,199.26374688033027,153.33337802139357,73.10772848323627
2023-02-10,433.34783624679187,670.2937070797781,51.83230538446514,416.12631948243904,224.35856033678013,40.343758408470215,90.87424284936101,197.9850090734126,153.20564629600193,73.97851379741572
2023-02-11,436.43408330287156,689.3938539416558,52.2199849064136,424.56155406500056,227.40626850522276,39.181983017389456,90.39277886583629,201.70881147964585,154.04901799269237,76.9258852778783
2023-02-12,447.0294331504825,699.7288833704164,52.51282924569834,440.0964894407067,223.59773554591632,39.93625935463319,90.33539149979374,204.91088848402975,155.70361937350435,75.76713596590572
2023-02-13,457.5164334165565,697.9581951747757,53.13715118269342,427.50905763062394,223.08042438353522,40.06309275894181,90.03690898051171,202.80444033268728,154.8818203087255,78.5512890322686
2023-02-14,460.338254435064,684.7375839707173,54.75906863444612,411.22623712067207,221.6397431102398,40.97066989820275,93.57210088947144,199.47320390555166,157.14112729789247,77.36283448489543
2023-02-15,451.4579172187885,678.6856545384429,55.812352461099294,404.74964499579175,218.61363424140725,41.02642943973564,93.44204395484688,190.97770215113883,162.02953879008936,77.65385739109584
2023-02-16,448.3830471319502,693.2035147028154,56.29430957447423,409.03181748846885,223.4757502340581,38.98292505708832,92.76124111103556,190.8481558483462,157.67639953818716,75.74352844747233
